id,schoolName,location,tags,urls,cert
650,秦皇岛职业技术学院,河北秦皇岛市,专科（高职）;理工类;公办;国家级骨干;现代学徒制试点院校;高水平专业群建设单位（C档）,https://www.qvc.edu.cn/zhaosheng/;https://www.qvc.edu.cn/,NULL
651,唐山工业职业技术学院,河北唐山市,专科（高职）;理工类;公办;国家级骨干;现代学徒制试点院校;高水平专业群建设单位（B档）,http://zsw.tsgzy.edu.cn/;http://www.tsgzy.edu.cn,NULL
652,河北工程技术学院,河北石家庄市,普通本科;理工类;民办,https://zhaosheng.hebuet.edu.cn;https://www.hebuet.edu.cn/,NULL
653,衡水职业技术学院,河北衡水市,专科（高职）;综合类;公办,http://www.hsvtc.cn/zsztw/;http://www.hsvtc.cn,NULL
654,河北艺术职业学院,河北石家庄市,专科（高职）;艺术类;公办,http://www.hebart.com/zsw/;http://www.hebart.com,NULL
655,河北司法警官职业学院,河北邯郸市,专科（高职）;政法类;公办,http://zsjy.jjgxy.com.cn/index.html;http://www.jjgxy.com.cn,NULL
656,河北旅游职业学院,河北承德市,专科（高职）;综合类;公办,http://www.hbly.edu.cn/zsb/;http://www.hbly.edu.cn/,NULL
657,唐山职业技术学院,河北唐山市,专科（高职）;综合类;公办,http://zs.tsvtc.edu.cn/;http://www.tsvtc.edu.cn/,NULL
658,石家庄科技信息职业学院,河北石家庄市,专科（高职）;理工类;民办,http://www.hebkx.cn/zsztw/main/index.php;http://www.hebkx.cn,NULL
659,河北交通职业技术学院,河北石家庄市,专科（高职）;理工类;公办;现代学徒制试点院校,https://www.hebjtxy.cn/zsxxw/;https://www.hebjtxy.cn/zh,NULL
660,廊坊职业技术学院,河北廊坊市,专科（高职）;综合类;公办;现代学徒制试点院校,http://zsjy.lfzj.edu.cn/;http://www.lfzj.edu.cn/,NULL
661,河北机电职业技术学院,河北邢台市,专科（高职）;理工类;公办,http://zs.hbjd.com.cn/;http://www.hbjd.edu.cn,NULL
662,黑龙江旅游职业技术学院,黑龙江哈尔滨市,专科（高职）;财经类;公办,http://www.ljlyzy.org.cn/,NULL
663,黑龙江能源职业学院,黑龙江双鸭山市,专科（高职）;理工类;公办,,NULL
664,黑龙江民族职业学院,黑龙江哈尔滨市,专科（高职）;民族类;公办;现代学徒制试点院校,http://www.hljmzzyxy.org.cn/zsw/;http://www.hljmzzyxy.org.cn/,NULL
665,黑龙江农垦职业学院,黑龙江哈尔滨市,专科（高职）;综合类;公办,http://zs.nkzy.org.cn/;http://www.nkzy.org.cn/,NULL
666,黑龙江农业工程职业学院,黑龙江哈尔滨市,专科（高职）;农林类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平专业群建设单位（B档）,http://www.hngzy.edu.cn/zhaoshengwang/;http://www.hngzy.edu.cn/,NULL
667,黑龙江农业职业技术学院,黑龙江佳木斯市,专科（高职）;农林类;公办,http://zs.hljnzy.net/index.php;http://www.hljnzy.net/,NULL
668,黑龙江三江美术职业学院,黑龙江哈尔滨市,专科（高职）;艺术类;民办,http://www.sjmsxy.net.cn/html/admissions_and_employment/index.html;https://www.sjmsxy.net.cn/,NULL
669,黑龙江商业职业学院,黑龙江牡丹江市,专科（高职）;财经类;公办,https://www.hljszy.org.cn/,NULL
670,黑龙江生态工程职业学院,黑龙江哈尔滨市,专科（高职）;农林类;公办;现代学徒制试点院校,http://www.hljstgc.org.cn/zsw/;http://www.hljstgc.org.cn/,NULL
671,黑龙江生物科技职业学院,黑龙江哈尔滨市,专科（高职）;综合类;公办;现代学徒制试点院校,http://www.hljswkj.org.cn/zs/;http://www.hljswkj.org.cn,NULL
672,唐山科技职业技术学院,河北唐山市,专科（高职）;理工类;公办,http://www.tskjzy.cn/zsjy/;http://www.tskjzy.cn/,NULL
673,石家庄邮电职业技术学院,河北石家庄市,专科（高职）;理工类;公办;现代学徒制试点院校;高水平专业群建设单位（C档）,http://www.sjzpc.edu.cn/zhaosheng/index.htm;http://www.sjzpc.edu.cn/,NULL
674,河北公安警察职业学院,河北石家庄市,专科（高职）;政法类;公办,http://www.hebsjy.com/;http://www.hebsjy.com/,NULL
675,河北外国语学院,河北石家庄市,普通本科;语言类;民办,http://zsb.hbwy.com.cn/;https://www.hbwgydx.com/,NULL
676,石家庄工程职业学院,河北石家庄市,专科（高职）;理工类;民办,https://www.sjzevc.com/index/recruitindex;https://www.sjzevc.com/index/,NULL
677,石家庄工商职业学院,河北石家庄市,专科（高职）;财经类;民办,http://zsw.sjzgsxy.com/;http://www.sjzgsxy.com,NULL
678,石家庄信息工程职业学院,河北石家庄市,专科（高职）;理工类;公办,http://zs.sjziei.edu.cn/#/index;http://www.sjziei.edu.cn,NULL
679,石家庄财经职业学院,河北石家庄市,专科（高职）;财经类;民办,http://www.hebcj.cn/zb/;http://www.hebcj.cn,NULL
680,河北建材职业技术学院,河北秦皇岛市,专科（高职）;理工类;公办;现代学徒制试点院校,http://zsw.hbjcxy.com/;http://www.hbjcxy.com,NULL
681,河北政法职业学院,河北石家庄市,专科（高职）;政法类;公办,http://zhaosheng.helc.edu.cn/;http://www.helc.edu.cn,NULL
682,黑龙江司法警官职业学院,黑龙江哈尔滨市,专科（高职）;政法类;公办,http://www.hljsfjy.org.cn,NULL
683,黑龙江艺术职业学院,黑龙江哈尔滨市,专科（高职）;艺术类;公办,http://www.hljyzy.org.cn/index/zhaosheng_index?classid=3;http://www.hljyzy.org.cn/,NULL
684,哈尔滨信息工程学院,黑龙江哈尔滨市,普通本科;理工类;民办,https://zsb.greathiit.com/;https://www.greathiit.com,NULL
685,黑龙江农业经济职业学院,黑龙江牡丹江市,专科（高职）;农林类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平专业群建设单位（A档）,http://zsw.hnyjj.org.cn/;http://www.hnyjj.org.cn,NULL
686,黑龙江工业学院,黑龙江鸡西市,普通本科;综合类;公办,https://www.hljut.edu.cn/a/zsjy/zs/zhuanyejieshao/;https://www.hljut.edu.cn/,NULL
687,牡丹江大学,黑龙江牡丹江市,专科（高职）;综合类;公办,http://www.mdjdx.cn/,NULL
688,齐齐哈尔工程学院,黑龙江齐齐哈尔市,普通本科;综合类;民办,https://zsb.qqhrit.com/;https://www.qqhrit.com/,NULL
689,伊春职业学院,黑龙江伊春市,专科（高职）;综合类;公办,http://www.ycvc.com.cn;http://www.yczyxy.org.cn,NULL
690,成都工业学院,四川成都市,普通本科;理工类;公办,http://zs.cdtu.edu.cn;http://www.cdtu.edu.cn/,NULL
691,成都东软学院,四川成都市,普通本科;理工类;民办,https://zs.nsu.edu.cn;https://www.nsu.edu.cn/,NULL
692,成都航空职业技术学院,四川成都市,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平专业群建设单位（A档）,https://www.cap.edu.cn/zsw2022/;https://www.cap.edu.cn/,NULL
693,成都农业科技职业学院,四川成都市,专科（高职）;农林类;公办;现代学徒制试点院校;高水平专业群建设单位（C档）,https://zs.cdnkxy.edu.cn/;http://www.cdnkxy.com,NULL
694,成都艺术职业大学,四川成都市,普通本科;艺术类;民办,https://www.cdau.edu.cn/Article/Indexes?id=109;https://www.cdau.edu.cn/,NULL
695,成都职业技术学院,四川成都市,专科（高职）;综合类;公办;国家级骨干;现代学徒制试点院校;省级高水平高职学校建设单位;省级高水平高职专业群建设单位;高水平专业群建设单位（B档）,https://www.cdp.edu.cn/zjc/;http://www.cdp.edu.cn,NULL
696,泸州职业技术学院,四川泸州市,专科（高职）;综合类;公办;现代学徒制试点院校,http://zsc.lzy.edu.cn/;http://www.lzy.edu.cn,NULL
697,乐山职业技术学院,四川乐山市,专科（高职）;综合类;公办;现代学徒制试点院校,http://zsw.lszyxy.edu.cn/;https://www.lszyxy.edu.cn/,NULL
698,眉山职业技术学院,四川眉山市,专科（高职）;综合类;公办;现代学徒制试点院校,http://www.msvtc.net/Category_1951/Index.aspx;http://www.msvtc.net/,NULL
699,绵阳职业技术学院,四川绵阳市,专科（高职）;综合类;公办;国家示范性高等职业院校,https://zs.mypt.edu.cn/Web/;https://www.mypt.edu.cn/,NULL
700,四川电力职业技术学院,四川成都市,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校,http://zs.scdy.edu.cn/;http://www.scdy.edu.cn,NULL
701,四川工商职业技术学院,四川成都市,专科（高职）;综合类;公办,http://zsjy.sctbc.net/;http://www.sctbc.net/,NULL
702,四川国际标榜职业学院,四川成都市,专科（高职）;艺术类;民办,https://admission.polus.edu.cn/;http://www.polus.edu.cn/,NULL
703,四川旅游学院,四川成都市,普通本科;综合类;公办,http://www.sctu.edu.cn/zs/;http://www.sctu.edu.cn/,NULL
704,民办四川天一学院,四川成都市,专科（高职）;综合类;民办,http://www.sctianyi.net/p/html/zsw/;http://www.sctianyi.net/p/,NULL
705,四川民族学院,四川甘孜藏族自治州,普通本科;民族类;公办,https://zjc.scun.edu.cn/;http://www.scun.edu.cn/,NULL
706,阿坝师范学院,四川阿坝藏族羌族自治州,普通本科;师范类;公办,http://zs.abtu.edu.cn/;http://www.abtu.edu.cn/,NULL
707,辽宁工程技术大学,辽宁阜新市,普通本科;理工类;公办,https://bkzsxxw.lntu.edu.cn/;http://www.lntu.edu.cn/,NULL
708,南通大学,江苏南通市,普通本科;综合类;公办,http://zs.ntu.edu.cn/;http://www.ntu.edu.cn,NULL
709,四川托普信息技术职业学院,四川成都市,专科（高职）;理工类;民办,http://www.scetop.com/Html/ZSC/index.html;http://www.scetop.com/,NULL
710,四川职业技术学院,四川遂宁市,专科（高职）;综合类;公办,http://zsc.scvtc.edu.cn/;http://www.scvtc.edu.cn/,NULL
711,雅安职业技术学院,四川雅安市,专科（高职）;综合类;公办,https://zs.yazjy.com/;http://www.yazjy.com,NULL
712,达州职业技术学院,四川达州市,专科（高职）;综合类;公办,http://zsw.dzvtc.edu.cn/;http://www.dzvtc.edu.cn/,NULL
713,广安职业技术学院,四川广安市,专科（高职）;综合类;公办;现代学徒制试点院校,http://zs.gavtc.cn;https://www.gavtc.cn/,NULL
714,四川建筑职业技术学院,四川德阳市,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平专业群建设单位（B档）,https://zjc.scac.edu.cn/sy.htm;https://www.scac.edu.cn/,NULL
715,南充职业技术学院,四川南充市,专科（高职）;综合类;公办,http://zs.nczy.com/zsxt-web/index.do;http://www.nczy.edu.cn/,NULL
716,四川工程职业技术学院,四川德阳市,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平学校建设单位（C档）,https://www.scetc.edu.cn/zsjy/;https://www.scetc.edu.cn/,NULL
717,四川航天职业技术学院,四川成都市,专科（高职）;理工类;公办;现代学徒制试点院校,http://www.scavc.com/zsjy1/zsw1/gg.htm;http://www.scavc.com/,NULL
718,四川化工职业技术学院,四川泸州市,专科（高职）;理工类;公办,http://zjc.sccc.edu.cn;http://sccc.edu.cn,NULL
719,四川文理学院,四川达州市,普通本科;综合类;公办,https://zjc.sasu.edu.cn;https://www.sasu.edu.cn,NULL
720,四川机电职业技术学院,四川攀枝花市,专科（高职）;理工类;公办;国家级骨干,http://zs.scemi.com/;http://www.scemi.com/,NULL
721,四川交通职业技术学院,四川成都市,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平专业群建设单位（A档）,http://zsjyc.svtcc.edu.cn/;http://www.svtcc.edu.cn/,NULL
722,四川工业科技学院,四川德阳市,普通本科;综合类;民办,http://www.scit.edu.cn/zszx.htm;http://www.scit.edu.cn/,NULL
723,四川水利职业技术学院,四川成都市,专科（高职）;理工类;公办,https://www.swcvc.edu.cn/zsjy.htm;http://www.swcvc.edu.cn/,NULL
724,四川司法警官职业学院,四川德阳市,专科（高职）;政法类;公办,http://zsw.sjpopc.edu.cn/;http://www.sjpopc.edu.cn/,NULL
725,四川信息职业技术学院,四川广元市,专科（高职）;理工类;公办;现代学徒制试点院校,http://zjc.scitc.com.cn/;http://www.scitc.com.cn/,NULL
726,四川邮电职业技术学院,四川成都市,专科（高职）;理工类;公办;国家级骨干;现代学徒制试点院校;高水平专业群建设单位（C档）,http://zj.sptc.cn/;http://www.sptpc.com,NULL
727,襄阳职业技术学院,湖北襄阳市,专科（高职）;综合类;公办;国家级骨干;现代学徒制试点院校;高水平专业群建设单位（B档）,http://zsxx.hbxytc.cn;http://www.hbxytc.com/,NULL
728,鄂州职业大学,湖北鄂州市,专科（高职）;综合类;公办;国家级骨干,https://www.ezu.cn/zb/;http://www.ezu.cn,NULL
729,湖北职业技术学院,湖北孝感市,专科（高职）;综合类;公办;国家示范性高等职业院校;高水平专业群建设单位（C档）,http://zs.hbvtc.edu.cn;http://www.hbvtc.edu.cn/,NULL
730,湖北中医药高等专科学校,湖北荆州市,专科（高职）;医药类;公办,http://zjb.hbzyy.net/;http://www.hbzyy.net/,NULL
731,黄冈职业技术学院,湖北黄冈市,专科（高职）;理工类;公办;国家级骨干;现代学徒制试点院校;高水平专业群建设单位（A档）,http://www.hgpu.edu.cn/zsxxw/;http://hbhgzy.com.cn,NULL
732,武汉商学院,湖北武汉市,普通本科;财经类;公办,https://zs.wbu.edu.cn/;http://www.wbu.edu.cn,NULL
733,武汉职业技术学院,湖北武汉市,专科（高职）;综合类;公办;国家示范性高等职业院校;高水平专业群建设单位（A档）,https://zjc.wtc.edu.cn/zs/;https://www.wtc.edu.cn/,NULL
734,汉江师范学院,湖北十堰市,普通本科;师范类;公办,http://zjc.hjnu.edu.cn/;http://www.hjnu.edu.cn/,NULL
735,北京电子科技职业学院,北京朝阳区,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平学校建设单位（A档）,https://bpi.schoolpi.net/enrollment;https://www.bpi.edu.cn/,NULL
736,首都师范大学科德学院,北京大兴区,普通本科;艺术类;民办,https://zs.kdcnu.com/;http://www.kdcnu.com,NULL
737,北京培黎职业学院,北京海淀区,专科（高职）;财经类;民办,http://www.bjpldx.edu.cn/zhaoshengwang/;http://www.bjpldx.edu.cn,NULL
738,北京科技职业学院,北京昌平区,专科（高职）;综合类;民办,http://zs.5aaa.edu.cn;http://www.5aaa.com/,NULL
739,吉利学院,四川成都市,普通本科;理工类;民办,https://zs.guc.edu.cn/;https://www.guc.edu.cn/,NULL
740,北京汇佳职业学院,北京昌平区,专科（高职）;综合类;民办,https://www.hju.net.cn/site/term/35.html;http://www.hju.net.cn,NULL
741,北京经贸职业学院,北京房山区,专科（高职）;财经类;民办,https://www.csuedu.com/_d3/c640/index.phtml;http://www.csuedu.com,NULL
742,北京科技经营管理学院,北京昌平区,专科（高职）;财经类;民办,http://www.jgy1985.cn/,NULL
743,中国地质大学（北京）,北京海淀区,普通本科;理工类;公办;211工程;双一流,https://zhsh.cugb.edu.cn/;https://www.cugb.edu.cn/,NULL
744,华北电力大学,北京昌平区,普通本科;理工类;公办;211工程;双一流,https://goto.ncepu.edu.cn/;http://www.ncepu.edu.cn,NULL
745,中国石油大学（北京）,北京昌平区,普通本科;理工类;公办;211工程;双一流,http://bkzs.cup.edu.cn;http://www.cup.edu.cn/,NULL
746,河南师范大学,河南新乡市,普通本科;师范类;公办,http://www.htu.cn/zs/;https://www.htu.edu.cn/,NULL
747,安阳工学院,河南安阳市,普通本科;理工类;公办,http://zs.ayit.edu.cn;http://www.ayit.edu.cn,NULL
748,天津医学高等专科学校,天津河西区,专科（高职）;医药类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平学校建设单位（B档）,http://www.tjyzh.cn/zsjy/zs.htm;http://www.tjyzh.cn/,NULL
749,天津电子信息职业技术学院,天津津南区,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平专业群建设单位（A档）,http://www.tjdz.net/a/recruit/;https://www.tjdz.edu.cn/cs/tjdz/index.html,NULL
750,天津滨海职业学院,天津滨海新区,专科（高职）;综合类;公办,https://tjbhzy.xiaopaicloud.com;http://www.tjbpi.com/,NULL
751,天津渤海职业技术学院,天津北辰区,专科（高职）;综合类;公办;高水平专业群建设单位（C档）,https://www.tjbhzy.com/zsjy.htm;https://www.tjbhzy.com/,NULL
752,天津轻工职业技术学院,天津津南区,专科（高职）;理工类;公办;国家级骨干;现代学徒制试点院校;高水平学校建设单位（C档）,http://zs.tjlivtc.edu.cn/;http://www.tjlivtc.edu.cn/,NULL
753,天津公安警官职业学院,天津西青区,专科（高职）;政法类;公办,https://zsw.tjjingyuan.cn/;https://www.tjjingyuan.cn/,NULL
754,天津机电职业技术学院,天津津南区,专科（高职）;理工类;公办,https://zsjy.suoyuan.com.cn/;https://www.suoyuan.com.cn/,NULL
755,天津现代职业技术学院,天津津南区,专科（高职）;综合类;公办;国家级骨干;高水平专业群建设单位（A档）,http://zsjy.xdxy.com.cn/;https://www.xdxy.com.cn/,NULL
756,天津市职业大学,天津北辰区,专科（高职）;综合类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平学校建设单位（A档）,https://www.tjtc.edu.cn/zsjy.htm;http://www.tjtc.edu.cn/,NULL
757,天津交通职业学院,天津西青区,专科（高职）;理工类;公办;国家级骨干;现代学徒制试点院校;高水平专业群建设单位（B档）,https://zhaosheng.tttc.edu.cn/;https://www.tttc.edu.cn/,NULL
758,天津工业职业学院,天津北辰区,专科（高职）;理工类;公办,https://zsb.pctj.edu.cn/;https://www.pctj.edu.cn/,NULL
759,天津工艺美术职业学院,天津河北区,专科（高职）;艺术类;公办,https://www.gmtj.com/news/index/type/46.html;http://www.gmtj.com/,NULL
760,天津城市职业学院,天津河东区,专科（高职）;综合类;公办;现代学徒制试点院校,http://www.tjcsxy.cn/zs/default.html;http://www.tjcsxy.cn,NULL
761,天津石油职业技术学院,天津滨海新区,专科（高职）;理工类;公办,http://www.tjsyxy.com/zjc/index.html;http://www.tjsyxy.com/,NULL
762,南阳理工学院,河南南阳市,普通本科;理工类;公办,http://zsw.nyist.edu.cn;http://www.nyist.edu.cn/,NULL
763,天津国土资源和房屋职业学院,天津滨海新区,专科（高职）;综合类;公办,http://zs.tjgfxy.com.cn/;https://www.tjgfxy.com.cn/tjgfxy/,NULL
764,天津商务职业学院,天津津南区,专科（高职）;财经类;公办;现代学徒制试点院校,http://zhaosheng.tcc1955.edu.cn/;http://www.tcc1955.edu.cn/,NULL
765,天津艺术职业学院,天津南开区,专科（高职）;艺术类;公办,http://www.arttj.cn/page/Default.asp?pageID=59#Menu=ChildMenu2;http://www.arttj.cn/,NULL
766,天津中德应用技术大学,天津津南区,普通本科;理工类;公办,https://zs.tsguas.edu.cn/;https://www.tsguas.edu.cn/,NULL
767,天津铁道职业技术学院,天津河北区,专科（高职）;理工类;公办,http://zhao.tjtdxy.cn/;http://www.tjtdxy.cn/,NULL
768,大连商务职业学院,辽宁大连市,专科（高职）;财经类;民办,,NULL
769,通辽职业学院,内蒙古通辽市,专科（高职）;综合类;公办,http://zsw.tlzyxy.com/;http://www.tlzyxy.com/,NULL
770,西安外事学院,陕西西安市,普通本科;综合类;民办,https://zsw.xaiu.edu.cn/;https://www.xaiu.edu.cn/,NULL
771,西安思源学院,陕西西安市,普通本科;综合类;民办,http://zb.xasyu.cn/;http://www.xasyu.cn/,NULL
772,北京体育大学,北京海淀区,普通本科;体育类;公办;211工程;双一流,http://zs.bsu.edu.cn;https://www.bsu.edu.cn/,NULL
773,南昌工程学院,江西南昌市,普通本科;理工类;公办,http://envo.nit.edu.cn/;http://www.nit.edu.cn,NULL
774,南昌理工学院,江西南昌市,普通本科;综合类;民办,http://zsb.nut.edu.cn;http://www.nut.edu.cn/,NULL
775,江西科技学院,江西南昌市,普通本科;综合类;民办,http://zjc.jxut.edu.cn/ygzs.htm;http://www.jxut.edu.cn/,NULL
776,江西中医药高等专科学校,江西抚州市,专科（高职）;医药类;公办,http://www.jxtcms.net/zsw/;http://www.jxtcms.net,NULL
777,江西卫生职业学院,江西南昌市,专科（高职）;医药类;公办,http://zsw.jxhlxy.com.cn/;http://www.jxhlxy.com.cn/,NULL
778,豫章师范学院,江西南昌市,普通本科;师范类;公办,http://www.yuznu.edu.cn/html2/index9.html;https://www.yuznu.edu.cn/html/,NULL
779,河南中医药大学,河南郑州市,普通本科;医药类;公办,http://ptzs.hactcm.edu.cn;https://www.hactcm.edu.cn/,NULL
780,江西警察学院,江西南昌市,普通本科;政法类;公办,http://stu.jxga.edu.cn/news-list-zhaoshengxinxi.html;http://www.jxga.edu.cn/,NULL
781,首都经济贸易大学,北京丰台区,普通本科;财经类;公办,http://zs.cueb.edu.cn;https://www.cueb.edu.cn/,NULL
782,信阳师范大学,河南信阳市,普通本科;师范类;公办,http://zs.xynu.edu.cn;http://www.xynu.edu.cn/,NULL
783,安阳师范学院,河南安阳市,普通本科;师范类;公办,https://zs.aynu.edu.cn/;http://www.aynu.edu.cn,NULL
784,北京信息科技大学,北京海淀区,普通本科;理工类;公办,http://zhaosheng.bistu.edu.cn;https://www.bistu.edu.cn/,NULL
785,平顶山学院,河南平顶山市,普通本科;综合类;公办,http://zsxx.pdsu.edu.cn;http://www.pdsu.edu.cn/,NULL
786,北京青年政治学院,北京朝阳区,专科（高职）;语言类;公办,http://www.bjypc.edu.cn,NULL
787,北京信息职业技术学院,北京朝阳区,专科（高职）;理工类;公办;国家级骨干;现代学徒制试点院校;高水平专业群建设单位（A档）,http://www.bitc.edu.cn/zsxx/;http://www.bitc.edu.cn,NULL
788,河南科技学院,河南新乡市,普通本科;综合类;公办,http://zsxx.hist.edu.cn/;http://www.hist.edu.cn,NULL
789,黄淮学院,河南驻马店市,普通本科;综合类;公办,http://zhaosheng.huanghuai.edu.cn/;http://www.huanghuai.edu.cn,NULL
790,北京工业职业技术学院,北京石景山区,专科（高职）;理工类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平学校建设单位（B档）,http://zs.bgy.edu.cn/;http://www.bgy.edu.cn,NULL
791,郑州警察学院,河南郑州市,普通本科;政法类;公办,http://www.rpc.edu.cn,NULL
792,北京经济技术职业学院,北京,专科（高职）;财经类;民办,http://www.bibtedu.cn/?list-1779.html;http://www.bibtedu.cn/,NULL
793,萍乡学院,江西萍乡市,普通本科;综合类;公办,http://zsw.pxc.jx.cn/;http://www.pxc.jx.cn,NULL
794,景德镇学院,江西景德镇市,普通本科;综合类;公办,http://zsw.jdzu.edu.cn/;http://www.jdzu.edu.cn,NULL
795,漯河医学高等专科学校,河南漯河市,专科（高职）;医药类;公办,https://www.lhmc.edu.cn/zs/;http://www.lhmc.edu.cn/,NULL
796,新余学院,江西新余市,普通本科;综合类;公办,http://zb.xyc.edu.cn;http://www.xyc.edu.cn/,NULL
797,九江职业技术学院,江西九江市,专科（高职）;综合类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平学校建设单位（C档）,https://zsw.jvtc.jx.cn/;https://www.jvtc.jx.cn/,NULL
798,河南工学院,河南新乡市,普通本科;理工类;公办,https://zsxx.hait.edu.cn/;https://www.hait.edu.cn/,NULL
799,江西工业职业技术学院,江西南昌市,专科（高职）;综合类;公办;现代学徒制试点院校,http://zsw.jxgzy.cn/;http://www.jxgzy.cn/,NULL
800,九江职业大学,江西九江市,专科（高职）;综合类;公办,https://www.jjvu.jx.cn/,NULL
801,北京政法职业学院,北京大兴区,专科（高职）;政法类;公办,http://zs.bcpl.cn/;http://www.bcpl.cn,NULL
802,北京财贸职业学院,北京通州区,专科（高职）;财经类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平学校建设单位（C档）,http://zs.bjczy.edu.cn/;http://www.bjczy.edu.cn,NULL
803,江西工业贸易职业技术学院,江西南昌市,专科（高职）;综合类;公办;现代学徒制试点院校,http://zsc.jxgmxy.com;https://www.jxgmxy.com/,NULL
804,郑州电力高等专科学校,河南郑州市,专科（高职）;理工类;公办,https://zs.zepc.cloudzhaokao.com/home;http://www.zepc.edu.cn,NULL
805,江西现代职业技术学院,江西南昌市,专科（高职）;理工类;公办;国家级骨干,http://zsw.jxxdxy.com/;http://www.jxxdxy.edu.cn/,NULL
806,北京京北职业技术学院,北京怀柔区,专科（高职）;理工类;公办,https://www.jbzy.com.cn/Lists/23.html;http://www.jbzy.com.cn,NULL
807,宜春职业技术学院,江西宜春市,专科（高职）;综合类;公办,http://zs.ycvc.jx.cn/;http://www.ycvc.jx.cn/,NULL
808,南昌职业大学,江西南昌市,普通本科;综合类;民办,https://zsb.nvu.edu.cn/;https://www.nvu.edu.cn/,NULL
809,北京交通职业技术学院,北京昌平区,专科（高职）;理工类;公办,http://www.jtxy.com.cn/index.php?m=content&c=index&a=lists&catid=51;http://www.jtxy.com.cn/,NULL
810,北京戏曲艺术职业学院,北京丰台区,专科（高职）;艺术类;公办,http://zs.bjxx.com.cn/views/;http://www.bjxx.com.cn,NULL
811,北京北大方正软件职业技术学院,北京通州区,专科（高职）;综合类;民办,https://zhaosheng.pfc.edu.cn/;http://www.pfc.edu.cn/,NULL
812,江西交通职业技术学院,江西南昌市,专科（高职）;综合类;公办;国家级骨干;高水平专业群建设单位（B档）,https://zsb.jxjtxy.edu.cn/;https://www.jxjtxy.edu.cn/,NULL
813,抚州职业技术学院,江西抚州市,专科（高职）;综合类;公办,https://zsc.fzjsxy.cn/;http://www.fzjsxy.cn,NULL
814,武汉民政职业学院,湖北武汉市,专科（高职）;政法类;公办,https://www.whmzxy.edu.cn/zsw/;https://www.whmzxy.edu.cn/,NULL
815,江西应用工程职业学院,江西萍乡市,专科（高职）;理工类;公办,http://zsc.jxatei.net/;http://www.jxatei.net/,NULL
816,北京农业职业学院,北京房山区,专科（高职）;农林类;公办;国家示范性高等职业院校;现代学徒制试点院校;高水平专业群建设单位（A档）,https://www.bvca.edu.cn/zsw/;http://www.bvca.edu.cn/,NULL
817,山西中医药大学,山西晋中市,普通本科;医药类;公办,http://bkzs.sxtcm.edu.cn/;http://www.sxtcm.edu.cn,NULL
818,运城学院,山西运城市,普通本科;综合类;公办,http://www.ycu.edu.cn/zhaosheng/;http://www.ycu.edu.cn,NULL
819,晋中学院,山西晋中市,普通本科;综合类;公办,http://jwc.jzxy.edu.cn/zsgz.htm;http://www.jzxy.edu.cn/cn/index.html,NULL
820,江西工程职业学院,江西南昌市,专科（高职）;综合类;公办,http://59.52.97.137:82/Item/list.asp?id=214;http://www.jxrtvu.com/gczyxy/main.psp,NULL
821,江西科技职业学院,江西南昌市,专科（高职）;综合类;民办,http://zsb.jxkeda.com/;http://www.jxkeda.com/,NULL
822,江西生物科技职业学院,江西南昌市,专科（高职）;农林类;公办;现代学徒制试点院校,http://zsw.jxswkj.com/zyjs.htm;http://www.jxswkj.com/,NULL
823,江西外语外贸职业学院,江西南昌市,专科（高职）;财经类;公办;现代学徒制试点院校;高水平专业群建设单位（C档）,http://zs.jxcfs.com/;http://www.jxcfs.com/,NULL
824,江西司法警官职业学院,江西南昌市,专科（高职）;政法类;公办,http://zsb.jxsfjy.cn/;http://www.jxsfjy.cn/,NULL
825,江西应用科技学院,江西南昌市,普通本科;综合类;民办,http://www.jxuas.edu.cn/zhaosheng/;http://www.jxuas.edu.cn/,NULL
826,西昌学院,四川凉山彝族自治州,普通本科;综合类;公办,https://zszhpt.xcc.edu.cn/;https://www.xcc.edu.cn/,NULL
827,江西电力职业技术学院,江西南昌市,专科（高职）;理工类;公办,http://www.jxdlzy.com/site/main/7/index1.html;http://www.jxdlzy.com/,NULL
828,攀枝花学院,四川攀枝花市,普通本科;综合类;公办,http://zsw.pzhu.cn;https://www.pzhu.cn/,NULL
829,炎黄职业技术学院,江苏淮安市,专科（高职）;理工类;民办,http://www.yhjyjt.cn,NULL
830,西南大学,重庆北碚区,普通本科;综合类;公办;211工程;双一流,http://bkzsw.swu.edu.cn/;http://www.swu.edu.cn/,NULL
